LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice
9158,8,5,2007,2007,1496,2,0,3,1,7,0,2,474,225000
10832,7,5,1994,1996,1895,2,1,3,1,7,1,2,409,194500
8400,6,6,1980,1981,1564,2,1,3,1,7,1,2,476,171000
8197,6,5,1977,1977,1285,1,1,3,1,7,1,2,528,143500
7677,5,5,1953,1953,773,1,0,2,1,4,0,1,240,110000
13518,9,5,2008,2009,3140,3,1,4,1,11,2,3,820,485000
7200,5,7,1937,1950,1768,1,1,3,1,7,2,1,240,175000
12798,6,5,1997,1997,1688,2,1,4,1,8,0,2,603,200000
4800,4,7,1916,1990,1196,1,0,2,1,5,0,2,440,109900
8199,7,5,2005,2005,1456,2,1,3,1,7,1,2,410,189000
13891,9,5,2008,2009,2822,3,1,4,1,12,1,3,1020,582933
9000,5,5,1954,1954,1128,1,0,2,1,5,0,1,286,118000
12274,7,5,2008,2008,1428,2,0,3,1,6,0,2,554,227680
9750,5,5,1967,1967,980,2,0,3,1,6,0,1,384,135500
21384,5,6,1923,2004,1576,1,1,3,1,6,1,2,528,223500
13400,5,5,1966,1966,1086,1,0,3,1,6,1,2,484,159950
8100,5,5,1898,1965,2138,2,0,2,3,11,0,2,360,106000
10140,6,6,1974,1999,1309,1,1,3,1,5,1,2,484,181000
4438,6,5,2004,2004,848,1,0,1,1,4,1,2,420,144500
8712,5,5,1952,1952,1044,1,0,2,1,4,0,2,504,55993
9750,6,6,1958,1958,1442,1,1,4,1,7,0,1,301,157900
8248,5,7,1918,1950,1250,1,1,3,1,7,0,1,280,116000
12137,7,5,1998,1998,1661,2,0,3,1,6,0,2,598,224900
11425,5,6,1954,1954,1008,1,0,2,1,4,1,1,275,137000
13265,8,5,2002,2002,1689,2,0,3,1,7,2,3,857,271000
8816,6,7,1971,1971,1052,1,0,3,1,6,0,2,440,155000
6371,7,5,2009,2010,1358,2,0,2,1,6,1,2,484,224000
7226,7,5,2003,2003,1640,2,1,3,1,6,0,2,595,183000
6000,4,4,1953,1953,936,1,0,2,1,4,0,2,576,93000
12394,7,5,2003,2003,1733,2,1,3,1,7,1,2,433,225000
9900,6,7,1940,1950,1489,2,0,3,1,7,1,1,240,139500
11216,8,5,2006,2006,1489,2,0,3,1,7,1,2,776,232600
14803,10,5,2007,2008,2084,2,0,2,1,7,1,3,1220,385000
6130,5,6,1924,1950,784,1,0,2,1,5,0,0,0,109500
8529,7,5,2001,2001,1434,2,0,3,1,6,1,2,527,189000
28698,5,5,1967,1967,2126,2,1,3,1,7,0,2,538,185000
2544,7,5,2005,2005,1223,2,1,2,1,4,0,2,480,147400
11900,6,5,1957,1957,1392,1,1,3,1,6,2,2,458,166000
3180,7,5,2005,2005,1200,2,1,2,1,4,0,2,480,151000
9548,7,6,2003,2003,1829,2,1,3,1,7,1,2,613,237000
10004,6,6,1964,1964,1516,1,1,3,1,6,0,2,472,167000
7875,5,6,1961,1961,1144,1,0,3,1,6,0,2,456,139950
9600,4,7,1950,1995,1067,2,0,2,1,4,0,2,436,128000
8100,5,6,1948,1973,1559,1,0,2,1,5,0,2,812,153500
1680,6,5,1973,1973,987,1,1,2,1,5,0,1,264,100000
9525,5,6,1995,2006,1099,1,1,3,1,6,0,1,352,144000
11767,5,6,1946,1995,1200,1,0,3,1,6,0,1,240,130500
12155,6,8,1925,1950,1482,2,0,4,1,7,0,1,400,140000
10440,5,8,1904,2002,1539,2,0,3,1,8,1,2,686,157500
9020,6,7,1966,1966,1165,1,1,3,1,6,0,2,490,174900
8000,5,4,1961,1961,1800,2,0,6,2,10,0,0,0,141000
12665,5,8,1915,1950,1416,1,1,4,1,7,1,3,720,153900
16647,5,5,1975,1981,1701,2,0,3,1,6,2,2,611,171000
9317,7,5,1993,1993,1775,2,1,3,1,7,1,2,425,213000
15523,5,6,1972,1972,864,1,0,3,1,5,1,1,338,133500
45600,6,8,1908,1997,2358,3,0,5,1,10,1,2,360,240000
9600,6,7,1976,1994,1855,2,1,3,1,7,1,2,512,187000
4435,6,5,2003,2003,848,1,0,1,1,3,0,2,420,131500
3196,8,5,2003,2003,1456,2,0,2,1,7,1,2,400,215000
7128,7,5,1941,1950,1646,2,0,4,1,7,2,1,240,164000
12095,6,6,1964,1964,1445,1,1,3,1,7,1,2,645,158000
17920,5,4,1955,1974,1779,1,1,3,1,6,1,2,454,170000
6897,5,8,1962,2010,1040,1,1,3,1,6,0,1,260,127000
10970,6,6,1978,1978,1026,1,0,3,1,5,0,2,576,147000
8125,6,5,1994,1995,1481,2,1,3,1,6,1,2,343,174000
10400,7,5,1976,1976,1370,2,0,3,1,6,1,2,479,152000
11029,6,7,1968,1984,2654,2,1,4,1,9,1,2,619,250000
7642,7,8,1918,1998,1426,1,1,3,1,7,1,1,216,189950
11625,5,4,1965,1965,1039,1,1,3,1,6,0,2,504,131500
9672,6,5,1984,1985,1097,2,0,3,1,6,0,2,480,152000
7931,5,5,1959,1959,1148,1,0,3,1,6,0,1,672,132500
8640,7,5,2007,2008,1372,2,0,3,1,6,0,2,529,250580
8750,5,6,1970,1970,1002,1,0,3,1,5,0,2,902,148500
10656,8,5,2006,2007,1646,2,0,3,1,6,1,3,870,248900
6970,4,5,1961,1961,1120,1,1,3,1,5,0,2,544,129000
14762,5,6,1948,1950,2320,2,0,2,1,7,1,2,672,169000
9938,7,5,1993,1994,1949,2,1,3,1,8,1,2,574,236000
6600,5,5,1962,1962,894,1,0,2,1,5,0,1,308,109500
8750,6,5,1998,1998,1682,2,1,3,1,7,0,2,523,200500
8892,5,7,1953,1996,910,1,0,3,1,5,0,2,414,116000
12144,5,7,1949,1950,1268,1,0,3,1,6,1,1,288,133000
5720,5,6,1941,1950,1131,1,1,3,1,5,0,1,200,66500
9000,8,5,2007,2007,2610,2,1,4,1,11,1,2,550,303477
25286,4,5,1963,1963,1040,1,0,3,1,5,0,2,648,132250
8834,9,5,2004,2005,2224,2,1,4,1,10,1,3,738,350000
11782,5,7,1961,1995,1155,1,0,3,1,6,0,2,576,148000
7000,5,8,1978,2005,864,1,0,3,1,6,0,1,336,136500
7024,5,5,2005,2006,1090,1,1,2,1,5,0,2,450,157000
13758,7,5,1990,1991,1717,2,1,3,1,7,1,2,400,187500
9636,6,5,1992,1993,1593,2,1,3,1,7,1,2,389,178000
6204,4,5,1912,1950,2230,1,0,5,1,10,0,1,440,118500
7150,5,5,1967,1967,892,1,0,3,1,5,0,1,288,100000
5119,9,5,1999,2000,1709,2,0,2,1,5,1,2,506,328900
8393,5,5,1959,2005,1712,2,0,4,2,8,0,2,588,145000
16466,5,7,1955,1955,1393,1,1,3,1,8,0,1,300,135500
15865,8,6,1970,1970,2217,2,0,4,1,8,1,2,621,268000
12160,6,4,1953,1953,1505,1,0,2,1,6,1,2,505,149500
8064,5,7,1949,2006,924,1,0,3,1,6,1,2,576,122900
11184,6,5,1978,1978,1683,2,1,3,1,7,1,2,440,172500
8414,6,8,1963,2003,1068,1,0,3,1,6,0,1,264,154500
13284,5,5,1954,1954,1383,1,0,3,1,6,1,1,354,165000
7018,5,5,1979,1979,1535,2,0,4,2,8,0,2,400,118858
7056,6,5,1963,1963,1796,1,1,4,1,8,1,2,483,140000
8765,4,6,1936,1950,951,1,0,2,1,6,0,1,327,106500
7018,5,5,1979,1979,2240,2,0,6,2,12,0,2,528,142953
12919,9,5,2009,2010,2364,2,1,2,1,11,2,3,820,611657
6993,5,7,1961,1994,1236,1,0,3,1,6,1,1,288,135000
7340,4,6,1971,1971,858,1,0,2,1,4,0,1,684,110000
8712,5,7,1957,2000,1306,1,0,2,1,5,0,1,756,153000
7875,7,5,2003,2003,1509,2,1,3,1,8,1,2,393,180000
14859,7,5,2006,2006,1670,2,0,3,1,7,1,3,690,240000
6173,5,6,1967,1967,902,1,0,3,1,6,0,1,288,125500
9920,5,5,1954,1954,1063,1,0,3,1,6,0,1,280,128000
13501,8,5,2006,2006,1636,2,0,3,1,8,1,3,865,255000
11500,7,7,1936,1987,2057,1,1,3,1,6,1,1,180,250000
8885,5,5,1983,1983,902,1,0,2,1,5,0,2,484,131000
12589,6,5,2005,2005,1484,2,1,3,1,8,1,2,390,174000
11600,5,5,1960,1960,2274,2,0,5,2,12,0,2,480,154300
9286,5,7,1977,1989,1268,1,1,3,1,5,0,1,252,143500
6120,5,7,1925,1950,1015,1,0,3,1,6,0,1,450,88000
6270,5,6,1949,1950,2002,2,0,4,2,8,0,3,871,145000
3000,6,5,2009,2009,1224,2,1,2,1,4,0,2,528,173733
2001,4,5,1970,1970,1092,1,1,3,1,6,0,1,286,75000
9000,2,3,1949,1950,480,0,0,1,1,4,0,1,308,35311
17140,4,6,1956,1956,1229,1,0,3,1,6,0,1,284,135000
13125,7,5,1991,1991,2127,2,1,4,1,8,1,3,833,238000
11029,6,8,1958,2002,1414,1,0,3,1,6,1,2,601,176500
8462,6,5,1994,1994,1721,2,1,3,1,7,0,2,471,201000
8777,5,7,1900,2003,2200,2,2,4,2,9,0,0,0,145900
10237,6,5,2005,2006,1316,2,0,3,1,6,1,2,397,169990
8012,6,5,1993,1994,1617,2,0,2,1,5,1,2,533,193000
10240,6,6,1980,1980,1686,2,0,3,1,7,1,2,612,207500
15611,5,6,1977,1977,1126,2,0,3,1,6,0,2,540,175000
11999,8,5,2003,2004,2374,2,1,4,1,10,1,3,656,285000
9900,7,5,1968,1968,1978,2,1,4,1,9,1,2,486,176000
11838,8,5,2001,2001,1788,2,0,3,1,7,1,2,522,236500
13006,7,5,1997,1997,2236,2,1,4,1,8,1,2,642,222000
8925,8,5,2007,2007,1466,2,0,3,1,7,0,3,610,201000
9100,5,6,1965,1965,925,1,0,2,1,5,0,1,429,117500
11670,9,5,2006,2006,1905,2,0,3,1,8,1,3,788,320000
8487,7,5,2004,2004,1500,2,0,3,1,6,0,2,570,190000
27650,7,7,1960,2007,2069,2,0,4,1,9,1,2,505,242000
5825,4,5,1926,1953,747,1,0,1,1,5,0,2,528,79900
10083,7,5,2003,2003,1200,2,0,2,1,5,0,2,555,184900
9675,7,5,2005,2005,1971,2,1,3,1,8,1,2,689,253000
8760,7,5,2006,2006,1962,2,1,3,1,7,0,3,868,239799
24090,7,7,1940,1950,2403,2,0,4,1,10,2,1,349,244400
12640,6,5,1976,1976,1728,2,0,4,2,8,0,2,574,150900
8755,7,5,1999,1999,2060,2,1,3,1,8,1,2,390,214000
7711,4,3,1977,1977,1440,2,0,4,2,8,0,0,0,150000
25000,5,4,1967,1967,1632,2,0,4,2,8,0,2,576,143000
14375,6,6,1958,1958,1344,1,0,3,1,7,1,2,525,137500
8820,5,6,1890,1996,1869,1,0,2,1,7,0,2,456,124900
8163,5,6,1959,1959,1144,1,0,3,1,6,1,1,796,143000
14536,8,5,2002,2003,1629,2,0,3,1,9,1,3,808,270000
14006,7,5,2002,2002,1776,2,1,3,1,7,1,2,474,192500
9360,6,7,1972,2006,1381,1,1,3,1,5,1,2,676,197500
7200,5,8,1950,2002,864,1,0,3,1,5,0,2,720,129000
7800,5,5,1965,1965,965,1,0,3,1,6,0,1,300,119900
7200,5,8,1972,2003,768,1,0,2,1,5,0,1,396,133900
11075,5,4,1969,1969,1968,2,1,4,1,7,1,2,530,172000
9400,6,5,1975,1975,980,2,0,4,0,4,0,0,0,127500
7136,6,6,1946,1950,1958,2,0,4,2,8,0,2,492,145000
1300,6,6,1980,1980,1229,1,1,2,1,5,1,2,462,124000
7420,5,5,1962,1962,1057,1,0,3,1,6,0,2,576,132000
8450,7,5,2003,2003,1337,2,0,3,1,6,0,2,531,185000
2572,7,5,1999,1999,1416,2,1,3,1,6,0,2,484,155000
7207,5,7,1958,2008,858,1,0,2,1,4,0,0,0,116500
12227,6,7,1977,1995,2872,2,1,4,1,11,1,2,619,272000
2308,6,6,1976,1976,1548,2,1,3,1,7,1,2,440,155000
11923,9,5,2007,2007,1800,2,0,2,1,7,0,2,702,239000
11316,7,5,2002,2003,1894,2,1,4,1,8,1,2,510,214900
10237,6,5,2005,2007,1484,2,1,3,1,8,1,2,393,178900
9600,5,7,1940,1950,1308,1,1,2,1,7,2,1,256,160000
7390,5,7,1955,1955,1098,1,0,3,1,6,0,1,260,135000
5925,3,6,1910,1950,968,1,0,2,1,6,0,0,0,37900
10382,6,5,1958,1958,1095,1,0,2,1,6,0,1,264,140000
10800,4,4,1949,1950,1192,1,1,4,1,6,0,0,0,135000
2268,7,5,2003,2004,1626,2,0,2,1,6,0,2,474,173000
7892,6,5,1979,1979,918,2,0,2,1,5,1,1,264,99500
11639,7,5,2007,2008,1428,2,0,3,1,6,0,2,480,182000
11414,7,8,1910,1993,2019,1,0,3,1,8,0,2,532,167500
2651,7,5,2000,2000,1382,2,1,3,1,6,0,2,490,165000
5900,4,7,1923,1958,869,1,0,2,1,4,0,0,0,85500
4274,7,5,2006,2007,1241,1,1,1,1,4,0,2,569,199900
9450,4,5,1954,1954,894,1,0,3,1,5,0,2,400,110000
8816,5,6,1963,1963,1121,1,0,3,1,5,0,2,480,139000
12122,7,9,1961,2007,999,1,0,3,1,6,0,2,588,178400
12203,8,5,1998,1999,2612,2,1,4,1,8,1,3,676,336000
3182,7,5,2007,2007,1266,2,0,2,1,6,1,2,388,159895
11250,8,5,2002,2002,2290,2,1,4,1,9,1,2,779,255900
10125,5,5,1977,1977,1734,2,0,4,2,8,0,2,539,126000
10880,5,5,1950,1950,1164,1,0,3,1,5,0,1,240,125000
5310,6,8,1910,2003,1635,1,0,2,1,5,0,1,255,117000
10159,9,5,2009,2010,1940,2,1,3,1,8,1,3,606,395192
12046,6,6,1976,1976,2030,2,1,4,1,8,1,2,551,195000
8125,7,5,2006,2006,1576,2,1,3,1,6,0,2,614,197000
9452,8,5,1997,1998,2392,2,1,3,1,7,1,3,870,348000
17671,8,9,1882,1986,1742,1,1,4,1,8,1,2,424,168000
9760,6,8,1964,1993,1851,2,1,3,1,7,1,2,440,187000
8846,6,5,2005,2006,1500,2,1,3,1,6,0,2,564,173900
12456,10,5,2006,2007,1718,2,0,3,1,7,1,3,786,337500
4712,4,7,1946,1950,1230,1,1,3,1,5,0,1,305,121600
10659,5,6,1961,1961,1050,1,0,3,1,6,0,1,368,136500
11717,6,6,1970,1970,1442,2,0,2,1,6,1,2,615,185000
9786,3,4,1922,1950,1077,1,0,3,1,6,1,1,210,91000
6762,7,5,2006,2006,1208,2,0,2,1,6,0,2,632,206000
10206,3,3,1952,1952,944,1,0,2,1,4,0,2,528,82000
5400,5,6,1920,1950,691,1,0,2,1,4,0,1,216,86000
11957,8,5,2006,2006,1574,2,0,3,1,7,1,3,824,232000
11500,5,6,1976,1976,1680,2,0,4,2,8,0,2,528,136905
3182,7,5,2005,2006,1504,2,0,1,1,7,1,2,457,181000
8385,5,8,1977,1977,985,2,0,3,1,6,0,1,328,149900
12155,6,3,1970,1970,1657,2,0,3,1,7,1,2,484,163500
2217,4,4,1970,1970,1092,1,1,3,1,6,0,1,286,88000
12118,7,5,2004,2005,1710,2,0,3,1,7,1,2,550,240000
6000,5,5,1926,1950,1522,2,0,4,1,7,0,0,0,102000
21286,5,5,1948,1950,1271,2,0,4,1,7,1,1,312,135000
9825,5,5,1965,1965,1664,2,0,4,2,8,0,0,0,100000
10592,6,7,1923,1996,1502,1,1,3,1,7,2,1,180,165000
7200,5,4,1910,2006,1022,1,0,2,1,4,0,1,280,85000
11664,6,5,1948,1950,1082,1,0,2,1,5,1,1,240,119200
8400,8,6,2001,2001,1665,2,1,3,1,6,0,2,528,227000
11883,7,5,1996,1996,1504,2,0,3,1,6,1,2,478,203000
5814,8,5,1984,1984,1360,1,0,1,1,4,1,2,565,187500
10784,7,5,1991,1992,1472,2,1,3,1,7,1,2,402,160000
3013,7,5,2005,2005,1506,2,0,2,1,6,1,2,440,213490
7024,4,5,2005,2005,1132,1,1,2,1,5,0,2,451,176000
7406,7,5,2006,2006,1220,2,0,2,1,6,0,2,632,194000
9439,5,5,1930,1950,1248,1,0,2,1,6,0,1,160,87000
3182,7,5,2005,2006,1504,2,0,2,1,7,1,2,437,191000
15498,8,6,1976,1976,2898,2,0,2,1,10,1,2,665,287000
7700,5,5,1972,1972,882,1,0,3,1,5,0,2,461,112500
9300,5,5,1960,1960,1264,1,0,3,1,6,2,2,461,167500
9520,8,5,2007,2008,1646,2,0,3,1,7,1,3,800,293077
9492,5,5,1941,1950,1376,1,0,3,1,6,1,1,240,105000
1680,6,7,1972,1972,1218,1,1,3,1,7,0,1,264,118000
7082,5,8,1916,1995,1928,2,0,5,2,10,0,0,0,160000
15863,7,3,1920,1970,3082,2,1,5,1,12,2,2,672,197000
14541,8,7,1993,1993,2520,2,1,5,1,10,1,3,796,310000
8125,7,5,2002,2002,1654,2,0,3,1,6,0,3,900,230000
6305,5,7,1938,1950,954,1,0,2,1,5,1,1,240,119750
11500,4,3,1957,1957,845,1,0,3,1,5,0,1,290,84000
12898,9,5,2007,2008,1620,2,0,2,1,6,1,3,912,315500
9240,8,5,2001,2002,2263,2,1,3,1,7,1,2,905,287000
1533,4,6,1970,2008,1344,1,1,3,1,6,1,0,0,97000
1477,4,4,1970,1970,630,1,0,1,1,3,0,1,286,80000
13125,5,4,1957,2000,1803,2,0,3,1,8,1,2,484,155000
9130,6,8,1966,2000,1632,1,1,4,1,7,0,2,484,173000
5381,6,5,2005,2005,1306,2,0,1,1,5,1,2,624,196000
11839,7,5,1990,1990,2329,2,1,4,1,10,1,2,514,262280
9600,8,5,1981,1981,2524,2,1,4,1,9,1,2,542,278000
13680,3,5,1955,1955,1733,2,0,4,1,8,1,2,452,139600
16056,9,5,2005,2006,2868,3,1,4,1,11,1,3,716,556581
9245,5,5,1994,1995,990,1,0,3,1,5,0,2,672,145000
21750,5,4,1960,2006,1771,1,0,3,1,9,1,2,336,115000
11100,4,7,1946,2006,930,1,0,2,1,6,0,1,308,84900
8993,7,5,2007,2007,1302,2,0,3,1,6,0,2,436,176485
11175,7,5,2007,2007,1316,2,0,3,1,6,1,2,440,200141
9500,6,6,1964,1978,1977,1,1,4,1,9,1,2,540,165000
8562,5,6,1957,2002,1526,1,0,4,1,7,1,1,364,144500
11367,8,5,2002,2002,1989,2,1,3,1,7,1,2,586,255000
11361,6,5,1976,1976,1523,2,0,3,1,7,1,2,478,180000
7052,7,5,2005,2005,1364,2,0,2,1,6,1,2,484,185850
29959,7,6,1994,1994,1850,2,1,3,1,7,1,2,467,248000
11308,9,5,2008,2008,2184,2,1,3,1,10,1,3,836,335000
11275,6,7,1932,1950,1991,1,1,3,1,7,1,2,432,220000
4920,8,5,2001,2001,1338,2,0,2,1,6,0,2,582,213500
18000,3,4,1935,1950,894,1,0,2,1,6,0,3,1248,81000
13600,5,5,1900,1950,2337,2,0,5,2,10,0,2,560,90000
6000,6,6,1925,1980,1103,1,0,2,1,5,1,2,440,110500
11000,5,6,1966,1966,1154,1,1,3,1,6,1,2,480,154000
14000,7,5,1996,1997,2260,2,1,3,1,7,0,2,533,328000
7837,6,7,1993,1994,1571,2,1,3,1,7,1,2,380,178000
9760,6,6,1964,1964,1611,1,1,4,1,7,0,2,442,167900
3964,6,4,1973,1973,2521,2,1,5,1,10,1,2,576,151400
9600,5,7,1949,2003,893,1,0,2,1,4,0,2,576,135000
10152,5,5,1956,1956,1048,1,0,3,1,6,0,1,286,135000
11700,6,6,1968,1968,1556,1,1,4,1,8,0,2,441,154000
7585,5,3,1948,1950,1456,1,0,4,1,7,1,1,280,91500
7950,6,6,1977,1977,1426,1,1,3,1,6,0,2,440,159500
8556,7,5,2006,2006,1240,2,0,2,1,5,0,3,826,194000
13125,7,6,1940,1984,1740,1,1,3,1,6,2,1,240,219500
10800,5,8,1936,1989,1466,2,0,3,1,7,1,2,566,170000
15870,5,5,1969,1969,1096,1,0,3,1,6,0,1,299,138800
4435,6,5,2004,2004,848,1,0,1,1,3,1,2,420,155900
8775,5,5,1994,1994,990,1,0,3,1,5,0,1,299,126000
11040,6,7,1971,2004,1258,2,0,3,1,5,0,2,528,145000
7500,5,5,1963,1963,1040,1,1,3,1,5,0,1,308,133000
8749,7,5,2002,2002,1459,2,0,3,1,6,1,2,527,192000
8800,6,6,1964,1964,1251,1,0,3,1,6,2,1,461,160000
13031,6,5,1995,1996,1498,2,1,3,1,6,1,2,409,187500
9069,6,6,1992,1992,996,1,0,2,1,5,0,2,564,147000
1974,4,5,1973,1973,1092,1,1,3,1,6,0,1,286,83500
10574,8,5,2005,2006,1953,2,1,3,1,9,1,3,1043,252000
2522,7,5,2004,2004,1709,2,0,3,1,7,0,2,380,137500
3316,8,5,2005,2005,1247,1,1,1,1,4,1,2,550,197000
8544,3,4,1950,1950,1040,2,0,2,2,6,0,2,400,92900
2160,7,5,1999,2000,1252,2,1,2,1,4,0,2,462,160000
8400,6,5,1925,1950,1694,2,0,4,1,7,1,2,576,136500
9230,5,8,1965,1998,1200,1,1,1,1,6,0,2,884,146000
5868,5,7,1956,2000,936,1,0,2,1,4,0,1,308,129000
9317,6,5,2006,2006,1314,2,0,3,1,6,1,2,440,176432
6882,6,7,1914,2006,1355,1,1,3,1,7,0,0,0,127000
3696,8,5,1986,1986,1088,1,1,2,1,5,0,2,461,170000
6000,4,6,1936,1950,1324,1,0,3,1,6,0,1,240,128000
11880,7,5,1978,1978,1601,2,0,3,1,7,1,2,478,157000
8400,2,5,1920,1950,438,1,0,1,1,3,0,1,246,60000
9758,5,5,1971,1971,950,1,0,3,1,5,0,1,280,119500
7000,5,7,1960,2002,1134,1,0,2,1,6,0,1,254,135000
8910,6,6,1959,1959,1194,1,0,3,1,6,1,2,539,159500
2016,5,5,1970,1970,1302,2,1,3,1,6,0,2,440,106000
12256,8,5,1994,1995,2622,2,1,3,1,9,2,2,712,325000
10357,7,5,1990,1991,1442,2,0,3,1,6,1,2,719,179900
23257,7,5,2006,2006,2021,2,1,3,1,9,1,2,422,274725
8063,6,5,2000,2000,1690,2,1,3,1,7,1,2,463,181000
11362,8,5,2004,2005,1836,2,0,3,1,7,1,3,862,280000
8000,6,5,1995,1996,1658,2,1,3,1,8,1,2,431,188000
10480,7,6,1976,1976,1964,2,1,4,1,8,1,2,483,205000
7100,5,7,1957,1957,816,1,0,2,1,5,0,1,308,129900
8923,5,7,1953,2006,1008,1,0,2,1,6,0,1,240,134500
5400,5,7,1954,2000,833,1,0,2,1,4,0,1,326,117000
12085,8,5,2007,2007,1734,2,0,3,1,7,1,3,928,318000
7750,8,5,2002,2002,1419,2,1,3,1,7,1,2,527,184100
9764,5,7,1967,2003,894,1,0,3,1,5,0,2,450,130000
13825,5,6,1958,1987,1601,1,0,3,1,6,0,1,300,140000
7560,5,5,1959,1959,1040,1,0,3,1,6,0,1,286,133700
8263,6,5,1920,1950,1012,1,0,2,1,6,1,1,308,118400
10084,7,5,2005,2006,1552,2,0,3,1,7,0,3,782,212900
8926,4,3,1956,1956,960,1,0,3,1,5,0,1,288,112000
9405,5,9,1947,2008,698,1,0,2,1,4,0,0,0,118000
9125,7,5,1992,1992,1482,2,1,3,1,7,1,2,392,163900
10434,4,5,1955,1955,1005,1,0,2,1,5,1,2,672,115000
3684,7,5,2007,2007,1555,2,0,2,1,7,1,3,660,174000
14572,7,5,2004,2004,1530,2,0,3,1,7,1,3,630,259000
11796,7,5,2004,2005,1959,2,1,4,1,8,1,2,434,215000
7200,5,5,1980,1980,936,1,0,2,1,4,0,2,672,140000
7804,4,3,1928,1950,1981,2,0,4,1,7,2,2,576,135000
10712,5,5,1991,1992,974,1,0,3,1,5,0,0,0,93500
9900,6,4,1880,1950,2210,2,0,5,1,8,0,1,205,117500
9828,8,5,1995,1995,2020,2,1,3,1,8,1,2,466,239500
8773,6,5,1997,1997,1600,2,1,3,1,7,1,2,460,169000
6180,6,5,1926,1950,986,1,0,2,1,5,1,1,180,102000
9600,6,5,1950,1950,1252,1,0,3,1,6,0,1,288,119000
6342,5,8,1875,1996,1020,1,0,2,1,6,0,0,0,94000
9819,6,5,1977,1977,1567,2,0,2,1,5,2,2,714,196000
8731,5,5,1920,1950,1167,1,0,3,1,6,1,2,495,144000
7350,5,7,1951,1951,952,1,0,2,1,4,0,2,840,139000
10304,5,7,1976,1976,1868,2,1,4,1,9,1,2,484,197500
9965,8,5,2006,2007,2828,3,0,4,1,11,1,3,1052,424870
9000,5,3,1959,1959,1006,1,0,3,1,5,0,0,0,80000
12180,4,4,1941,1950,924,1,0,2,1,5,0,1,280,80000
6240,5,6,1928,1950,1576,1,0,3,1,8,1,1,225,149000
11200,6,5,1985,1985,1298,2,0,3,1,5,1,2,403,180000
12000,7,7,1941,1950,1564,1,1,3,1,7,1,1,234,174500
5700,7,7,1926,1950,1111,1,0,2,1,5,1,1,288,116900
9000,7,9,1920,1988,1482,1,0,3,1,7,0,2,324,143000
8280,6,5,1950,1950,932,1,0,2,1,4,1,1,306,124000
17755,5,4,1959,1959,1466,1,1,3,1,6,2,2,528,149900
14115,6,7,1956,2004,1811,1,0,2,1,6,1,2,470,230000
5890,6,8,1930,2007,816,1,0,2,1,5,0,1,432,120500
13700,7,6,1965,1988,1820,1,2,4,1,8,2,2,492,201800
10768,5,8,1976,2004,1437,2,0,3,1,6,1,2,528,218000
9350,5,8,1965,1999,1265,2,0,3,1,6,1,2,502,179900
5001,7,5,2007,2008,1314,2,0,2,1,6,1,2,626,230000
11932,8,5,2007,2008,1580,2,0,3,1,7,0,3,830,235128
9120,6,6,1974,1974,1876,2,1,4,1,8,1,2,540,185000
2280,6,5,1978,1978,1456,2,1,3,1,7,1,2,440,146000
14778,6,7,1954,2006,1640,1,0,3,1,7,1,2,924,224000
8724,5,5,1968,1968,894,1,0,3,1,5,1,2,450,129000
12900,4,4,1969,1969,1258,0,2,0,2,6,0,2,400,108959
16157,5,7,1978,1978,1432,1,1,2,1,5,1,2,588,194000
9541,7,5,2009,2009,1502,2,0,3,1,7,0,2,644,233170
10475,8,5,2008,2008,1694,2,0,3,1,7,0,3,776,245350
10852,6,5,2000,2000,1671,2,1,3,1,7,1,2,472,173000
13728,6,7,1935,1986,2108,2,0,4,1,7,2,2,540,235000
35760,10,5,1995,1996,3627,3,1,4,1,10,1,3,807,625000
9880,6,6,1977,1977,1118,1,0,3,1,6,1,1,358,171000
9120,6,6,1958,1958,1261,1,0,3,1,6,1,2,433,163000
4017,7,5,2006,2007,1250,2,1,2,1,5,0,2,625,171900
18030,5,6,1946,1994,3086,3,0,3,1,12,1,0,0,200500
16560,6,8,1932,1950,2345,2,1,4,1,9,1,2,360,239000
10678,8,5,1992,2000,2872,2,1,4,1,9,1,2,541,285000
6951,5,5,1984,1985,923,1,0,3,1,5,0,1,264,119500
3950,6,8,1926,2004,1224,1,0,3,1,5,0,1,210,115000
7681,5,6,1921,1950,1343,1,1,3,1,7,1,1,186,154900
8335,5,5,1954,1954,1124,1,0,3,1,5,1,0,0,93000
11170,7,5,1990,1991,2514,2,1,4,1,8,0,2,693,250000
5587,8,5,2008,2008,1652,2,0,2,1,5,1,2,482,392500
15623,10,5,1996,1996,4476,3,1,4,1,10,2,3,813,745000
10800,5,6,1920,1950,1130,1,0,2,1,5,1,2,720,120000
35133,5,4,1963,1963,1572,1,1,3,1,5,2,3,995,186700
9738,5,7,1924,1950,1221,1,0,4,1,7,0,1,392,104900
10615,3,5,1900,1970,1699,2,0,3,2,7,0,2,420,95000
12461,8,5,1994,1995,1624,2,0,2,1,5,1,3,757,262000
8935,7,5,2002,2002,1660,2,1,3,1,7,0,2,493,195000
7500,7,5,1999,1999,1804,2,1,3,1,7,1,2,442,189000
32463,4,4,1961,1975,1622,1,0,3,1,7,1,4,1356,168000
